record_id,rna_id,source_model,condition,sequence_length,gt_pair_count,original_predicted_pair_count,refined_predicted_pair_count,tp_before,fp_before,fn_before,tp,fp,fn,precision,recall,f1,delta_precision,delta_recall,delta_f1,modified_pair_count,beneficial_edit_count,harmful_edit_count,beneficial_edit_fraction,harmful_edit_fraction,correct_pair_preservation_rate
legacy121_v1__7lyg_142_4wj_xray_a__legacy_gt__rnafold__historical_legacy121_v1,7LYG_142_4wj_xray_A,rnafold,R3,142,46,50,50,43,7,3,43,7,3,0.86,0.9347826086956522,0.8958333333333334,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7lyg_142_4wj_xray_a__legacy_gt__rnafold__historical_legacy121_v1,7LYG_142_4wj_xray_A,rnafold,R1_R2,142,46,50,48,43,7,3,43,5,3,0.8958333333333334,0.9347826086956522,0.9148936170212766,0.035833333333333384,0.0,0.019060283687943214,2,2,0,1.0,0.0,1.0
legacy121_v1__7lyg_142_4wj_xray_a__legacy_gt__rnafold__historical_legacy121_v1,7LYG_142_4wj_xray_A,rnafold,R1_R3,142,46,50,50,43,7,3,43,7,3,0.86,0.9347826086956522,0.8958333333333334,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7lyg_142_4wj_xray_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7LYG_142_4wj_xray_A,trrosettarna2_native_ss,ORIGINAL,142,46,54,54,34,20,12,34,20,12,0.6296296296296297,0.7391304347826086,0.68,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7lyg_142_4wj_xray_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7LYG_142_4wj_xray_A,trrosettarna2_native_ss,R1,142,46,54,48,34,20,12,34,14,12,0.7083333333333334,0.7391304347826086,0.723404255319149,0.07870370370370372,0.0,0.04340425531914893,6,6,0,1.0,0.0,1.0
legacy121_v1__7lyg_142_4wj_xray_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7LYG_142_4wj_xray_A,trrosettarna2_native_ss,R2,142,46,54,50,34,20,12,34,16,12,0.68,0.7391304347826086,0.7083333333333334,0.0503703703703704,0.0,0.02833333333333332,4,4,0,1.0,0.0,1.0
legacy121_v1__7lyg_142_4wj_xray_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7LYG_142_4wj_xray_A,trrosettarna2_native_ss,R3,142,46,54,53,34,20,12,34,19,12,0.6415094339622641,0.7391304347826086,0.6868686868686869,0.01187980433263447,0.0,0.006868686868686802,1,1,0,1.0,0.0,1.0
legacy121_v1__7lyg_142_4wj_xray_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7LYG_142_4wj_xray_A,trrosettarna2_native_ss,R1_R2,142,46,54,44,34,20,12,34,10,12,0.7727272727272727,0.7391304347826086,0.7555555555555555,0.14309764309764306,0.0,0.07555555555555549,10,10,0,1.0,0.0,1.0
legacy121_v1__7lyg_142_4wj_xray_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7LYG_142_4wj_xray_A,trrosettarna2_native_ss,R1_R3,142,46,54,47,34,20,12,34,13,12,0.723404255319149,0.7391304347826086,0.7311827956989247,0.09377462568951933,0.0,0.0511827956989247,7,7,0,1.0,0.0,1.0
legacy121_v1__7shx_94_4wj_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7SHX_94_4wj_nmr_A,petfold,ORIGINAL,94,28,33,33,18,15,10,18,15,10,0.5454545454545454,0.6428571428571429,0.5901639344262295,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7shx_94_4wj_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7SHX_94_4wj_nmr_A,petfold,R1,94,28,33,33,18,15,10,18,15,10,0.5454545454545454,0.6428571428571429,0.5901639344262295,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7shx_94_4wj_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7SHX_94_4wj_nmr_A,petfold,R2,94,28,33,31,18,15,10,17,14,11,0.5483870967741935,0.6071428571428571,0.576271186440678,0.0029325513196480912,-0.03571428571428581,-0.013892747985551512,2,1,1,0.5,0.5,0.9444444444444444
legacy121_v1__7shx_94_4wj_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7SHX_94_4wj_nmr_A,petfold,R3,94,28,33,33,18,15,10,18,15,10,0.5454545454545454,0.6428571428571429,0.5901639344262295,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7shx_94_4wj_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7SHX_94_4wj_nmr_A,petfold,R1_R2,94,28,33,31,18,15,10,17,14,11,0.5483870967741935,0.6071428571428571,0.576271186440678,0.0029325513196480912,-0.03571428571428581,-0.013892747985551512,2,1,1,0.5,0.5,0.9444444444444444
legacy121_v1__7shx_94_4wj_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7SHX_94_4wj_nmr_A,petfold,R1_R3,94,28,33,33,18,15,10,18,15,10,0.5454545454545454,0.6428571428571429,0.5901639344262295,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7shx_94_4wj_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7SHX_94_4wj_nmr_A,rnafold,ORIGINAL,94,28,31,31,18,13,10,18,13,10,0.5806451612903226,0.6428571428571429,0.6101694915254238,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7shx_94_4wj_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7SHX_94_4wj_nmr_A,rnafold,R1,94,28,31,31,18,13,10,18,13,10,0.5806451612903226,0.6428571428571429,0.6101694915254238,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7shx_94_4wj_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7SHX_94_4wj_nmr_A,rnafold,R2,94,28,31,31,18,13,10,18,13,10,0.5806451612903226,0.6428571428571429,0.6101694915254238,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7shx_94_4wj_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7SHX_94_4wj_nmr_A,rnafold,R3,94,28,31,31,18,13,10,18,13,10,0.5806451612903226,0.6428571428571429,0.6101694915254238,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7shx_94_4wj_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7SHX_94_4wj_nmr_A,rnafold,R1_R2,94,28,31,31,18,13,10,18,13,10,0.5806451612903226,0.6428571428571429,0.6101694915254238,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7shx_94_4wj_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7SHX_94_4wj_nmr_A,rnafold,R1_R3,94,28,31,31,18,13,10,18,13,10,0.5806451612903226,0.6428571428571429,0.6101694915254238,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7shx_94_4wj_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7SHX_94_4wj_nmr_A,trrosettarna2_native_ss,ORIGINAL,94,28,36,36,28,8,0,28,8,0,0.7777777777777778,1.0,0.875,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7shx_94_4wj_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7SHX_94_4wj_nmr_A,trrosettarna2_native_ss,R1,94,28,36,36,28,8,0,28,8,0,0.7777777777777778,1.0,0.875,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7shx_94_4wj_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7SHX_94_4wj_nmr_A,trrosettarna2_native_ss,R2,94,28,36,36,28,8,0,28,8,0,0.7777777777777778,1.0,0.875,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7shx_94_4wj_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7SHX_94_4wj_nmr_A,trrosettarna2_native_ss,R3,94,28,36,35,28,8,0,28,7,0,0.8,1.0,0.8888888888888888,0.022222222222222254,0.0,0.01388888888888884,1,1,0,1.0,0.0,1.0
legacy121_v1__7shx_94_4wj_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7SHX_94_4wj_nmr_A,trrosettarna2_native_ss,R1_R2,94,28,36,36,28,8,0,28,8,0,0.7777777777777778,1.0,0.875,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7shx_94_4wj_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7SHX_94_4wj_nmr_A,trrosettarna2_native_ss,R1_R3,94,28,36,35,28,8,0,28,7,0,0.8,1.0,0.8888888888888888,0.022222222222222254,0.0,0.01388888888888884,1,1,0,1.0,0.0,1.0
legacy121_v1__7uga_43_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7UGA_43_hpbulge_nmr_A,petfold,ORIGINAL,43,14,14,14,14,0,0,14,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7uga_43_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7UGA_43_hpbulge_nmr_A,petfold,R1,43,14,14,14,14,0,0,14,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7uga_43_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7UGA_43_hpbulge_nmr_A,petfold,R2,43,14,14,14,14,0,0,14,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7uga_43_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7UGA_43_hpbulge_nmr_A,petfold,R3,43,14,14,14,14,0,0,14,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7uga_43_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7UGA_43_hpbulge_nmr_A,petfold,R1_R2,43,14,14,14,14,0,0,14,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7uga_43_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7UGA_43_hpbulge_nmr_A,petfold,R1_R3,43,14,14,14,14,0,0,14,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7uga_43_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7UGA_43_hpbulge_nmr_A,rnafold,ORIGINAL,43,14,14,14,14,0,0,14,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7uga_43_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7UGA_43_hpbulge_nmr_A,rnafold,R1,43,14,14,14,14,0,0,14,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7uga_43_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7UGA_43_hpbulge_nmr_A,rnafold,R2,43,14,14,14,14,0,0,14,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7uga_43_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7UGA_43_hpbulge_nmr_A,rnafold,R3,43,14,14,14,14,0,0,14,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7uga_43_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7UGA_43_hpbulge_nmr_A,rnafold,R1_R2,43,14,14,14,14,0,0,14,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7uga_43_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7UGA_43_hpbulge_nmr_A,rnafold,R1_R3,43,14,14,14,14,0,0,14,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7uga_43_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7UGA_43_hpbulge_nmr_A,trrosettarna2_native_ss,ORIGINAL,43,14,16,16,14,2,0,14,2,0,0.875,1.0,0.9333333333333333,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7uga_43_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7UGA_43_hpbulge_nmr_A,trrosettarna2_native_ss,R1,43,14,16,16,14,2,0,14,2,0,0.875,1.0,0.9333333333333333,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7uga_43_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7UGA_43_hpbulge_nmr_A,trrosettarna2_native_ss,R2,43,14,16,16,14,2,0,14,2,0,0.875,1.0,0.9333333333333333,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7uga_43_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7UGA_43_hpbulge_nmr_A,trrosettarna2_native_ss,R3,43,14,16,16,14,2,0,14,2,0,0.875,1.0,0.9333333333333333,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7uga_43_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7UGA_43_hpbulge_nmr_A,trrosettarna2_native_ss,R1_R2,43,14,16,16,14,2,0,14,2,0,0.875,1.0,0.9333333333333333,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7uga_43_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7UGA_43_hpbulge_nmr_A,trrosettarna2_native_ss,R1_R3,43,14,16,16,14,2,0,14,2,0,0.875,1.0,0.9333333333333333,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7umc_70_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7UMC_70_hpbulge_nmr_A,petfold,ORIGINAL,70,21,21,21,14,7,7,14,7,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7umc_70_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7UMC_70_hpbulge_nmr_A,petfold,R1,70,21,21,21,14,7,7,14,7,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7umc_70_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7UMC_70_hpbulge_nmr_A,petfold,R2,70,21,21,21,14,7,7,14,7,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7umc_70_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7UMC_70_hpbulge_nmr_A,petfold,R3,70,21,21,21,14,7,7,14,7,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7umc_70_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7UMC_70_hpbulge_nmr_A,petfold,R1_R2,70,21,21,21,14,7,7,14,7,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7umc_70_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7UMC_70_hpbulge_nmr_A,petfold,R1_R3,70,21,21,21,14,7,7,14,7,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7umc_70_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7UMC_70_hpbulge_nmr_A,rnafold,ORIGINAL,70,21,21,21,14,7,7,14,7,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7umc_70_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7UMC_70_hpbulge_nmr_A,rnafold,R1,70,21,21,21,14,7,7,14,7,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7umc_70_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7UMC_70_hpbulge_nmr_A,rnafold,R2,70,21,21,21,14,7,7,14,7,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7umc_70_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7UMC_70_hpbulge_nmr_A,rnafold,R3,70,21,21,21,14,7,7,14,7,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7umc_70_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7UMC_70_hpbulge_nmr_A,rnafold,R1_R2,70,21,21,21,14,7,7,14,7,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7umc_70_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7UMC_70_hpbulge_nmr_A,rnafold,R1_R3,70,21,21,21,14,7,7,14,7,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7umc_70_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7UMC_70_hpbulge_nmr_A,trrosettarna2_native_ss,ORIGINAL,70,21,27,27,21,6,0,21,6,0,0.7777777777777778,1.0,0.875,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7umc_70_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7UMC_70_hpbulge_nmr_A,trrosettarna2_native_ss,R1,70,21,27,27,21,6,0,21,6,0,0.7777777777777778,1.0,0.875,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7umc_70_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7UMC_70_hpbulge_nmr_A,trrosettarna2_native_ss,R2,70,21,27,27,21,6,0,21,6,0,0.7777777777777778,1.0,0.875,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7umc_70_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7UMC_70_hpbulge_nmr_A,trrosettarna2_native_ss,R3,70,21,27,27,21,6,0,21,6,0,0.7777777777777778,1.0,0.875,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7umc_70_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7UMC_70_hpbulge_nmr_A,trrosettarna2_native_ss,R1_R2,70,21,27,27,21,6,0,21,6,0,0.7777777777777778,1.0,0.875,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7umc_70_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7UMC_70_hpbulge_nmr_A,trrosettarna2_native_ss,R1_R3,70,21,27,27,21,6,0,21,6,0,0.7777777777777778,1.0,0.875,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7ume_28_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7UME_28_hp_nmr_A,petfold,ORIGINAL,28,9,9,9,9,0,0,9,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7ume_28_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7UME_28_hp_nmr_A,petfold,R1,28,9,9,9,9,0,0,9,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7ume_28_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7UME_28_hp_nmr_A,petfold,R2,28,9,9,9,9,0,0,9,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7ume_28_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7UME_28_hp_nmr_A,petfold,R3,28,9,9,9,9,0,0,9,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7ume_28_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7UME_28_hp_nmr_A,petfold,R1_R2,28,9,9,9,9,0,0,9,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7ume_28_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7UME_28_hp_nmr_A,petfold,R1_R3,28,9,9,9,9,0,0,9,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7ume_28_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7UME_28_hp_nmr_A,rnafold,ORIGINAL,28,9,9,9,9,0,0,9,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7ume_28_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7UME_28_hp_nmr_A,rnafold,R1,28,9,9,9,9,0,0,9,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7ume_28_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7UME_28_hp_nmr_A,rnafold,R2,28,9,9,9,9,0,0,9,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7ume_28_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7UME_28_hp_nmr_A,rnafold,R3,28,9,9,9,9,0,0,9,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7ume_28_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7UME_28_hp_nmr_A,rnafold,R1_R2,28,9,9,9,9,0,0,9,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7ume_28_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7UME_28_hp_nmr_A,rnafold,R1_R3,28,9,9,9,9,0,0,9,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7ume_28_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7UME_28_hp_nmr_A,trrosettarna2_native_ss,ORIGINAL,28,9,12,12,9,3,0,9,3,0,0.75,1.0,0.8571428571428571,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7ume_28_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7UME_28_hp_nmr_A,trrosettarna2_native_ss,R1,28,9,12,12,9,3,0,9,3,0,0.75,1.0,0.8571428571428571,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7ume_28_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7UME_28_hp_nmr_A,trrosettarna2_native_ss,R2,28,9,12,12,9,3,0,9,3,0,0.75,1.0,0.8571428571428571,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7ume_28_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7UME_28_hp_nmr_A,trrosettarna2_native_ss,R3,28,9,12,12,9,3,0,9,3,0,0.75,1.0,0.8571428571428571,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7ume_28_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7UME_28_hp_nmr_A,trrosettarna2_native_ss,R1_R2,28,9,12,12,9,3,0,9,3,0,0.75,1.0,0.8571428571428571,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7ume_28_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7UME_28_hp_nmr_A,trrosettarna2_native_ss,R1_R3,28,9,12,12,9,3,0,9,3,0,0.75,1.0,0.8571428571428571,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7v06_43_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7V06_43_hpbulge_nmr_A,petfold,ORIGINAL,43,15,15,15,14,1,1,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7v06_43_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7V06_43_hpbulge_nmr_A,petfold,R1,43,15,15,14,14,1,1,14,0,1,1.0,0.9333333333333333,0.9655172413793104,0.06666666666666665,0.0,0.03218390804597704,1,1,0,1.0,0.0,1.0
legacy121_v1__7v06_43_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7V06_43_hpbulge_nmr_A,petfold,R2,43,15,15,15,14,1,1,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7v06_43_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7V06_43_hpbulge_nmr_A,petfold,R3,43,15,15,15,14,1,1,14,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7v06_43_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7V06_43_hpbulge_nmr_A,petfold,R1_R2,43,15,15,14,14,1,1,14,0,1,1.0,0.9333333333333333,0.9655172413793104,0.06666666666666665,0.0,0.03218390804597704,1,1,0,1.0,0.0,1.0
legacy121_v1__7v06_43_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,7V06_43_hpbulge_nmr_A,petfold,R1_R3,43,15,15,14,14,1,1,14,0,1,1.0,0.9333333333333333,0.9655172413793104,0.06666666666666665,0.0,0.03218390804597704,1,1,0,1.0,0.0,1.0
legacy121_v1__7v06_43_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7V06_43_hpbulge_nmr_A,rnafold,ORIGINAL,43,15,14,14,14,0,1,14,0,1,1.0,0.9333333333333333,0.9655172413793104,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7v06_43_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7V06_43_hpbulge_nmr_A,rnafold,R1,43,15,14,14,14,0,1,14,0,1,1.0,0.9333333333333333,0.9655172413793104,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7v06_43_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7V06_43_hpbulge_nmr_A,rnafold,R2,43,15,14,14,14,0,1,14,0,1,1.0,0.9333333333333333,0.9655172413793104,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7v06_43_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7V06_43_hpbulge_nmr_A,rnafold,R3,43,15,14,14,14,0,1,14,0,1,1.0,0.9333333333333333,0.9655172413793104,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7v06_43_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7V06_43_hpbulge_nmr_A,rnafold,R1_R2,43,15,14,14,14,0,1,14,0,1,1.0,0.9333333333333333,0.9655172413793104,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7v06_43_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,7V06_43_hpbulge_nmr_A,rnafold,R1_R3,43,15,14,14,14,0,1,14,0,1,1.0,0.9333333333333333,0.9655172413793104,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__7v06_43_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,7V06_43_hpbulge_nmr_A,trrosettarna2_native_ss,ORIGINAL,43,15,18,18,14,4,1,14,4,1,0.7777777777777778,0.9333333333333333,0.8484848484848485,0.0,0.0,0.0,0,0,0,,,1.0
