manifest_id,rna_id,source_model,channel,density_percent,evidence_seed,evidence_item_count,sequence_length,method,tp,fp,fn,precision,recall,f1,original_tp,original_fp,original_fn,preserved_tp,lost_tp,removed_fp,preserved_original_fp,new_tp,new_fp,unchanged_pairs,deleted_pairs,added_pairs,beneficial_changes,harmful_changes,modified_pair_count,tp_preservation,fp_removal,modification_precision,fp_removed_per_evidence_item,delta_f1_vs_b0,delta_f1_per_evidence_item
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_05__seed_107__noise_00,5KH8_47_3wj_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,107,1,47,B1_LOCAL_HARD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_05__seed_107__noise_00,5KH8_47_3wj_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,107,1,47,B2_GLOBAL_REFOLD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_05__seed_107__noise_00,5KH8_47_3wj_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,107,1,47,B0_ORIGINAL,4,13,10,0.23529411764705882,0.2857142857142857,0.25806451612903225,4,13,10,4,0,0,13,0,0,17,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_05__seed_107__noise_00,5KH8_47_3wj_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,107,1,47,B1_LOCAL_HARD,4,13,10,0.23529411764705882,0.2857142857142857,0.25806451612903225,4,13,10,4,0,0,13,0,0,17,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_05__seed_107__noise_00,5KH8_47_3wj_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,107,1,47,B2_GLOBAL_REFOLD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,4,13,10,4,0,13,0,4,1,4,13,5,17,1,18,1.0,1.0,0.9444444444444444,13.0,0.4375876577840112,0.4375876577840112
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_05__seed_109__noise_00,5KH8_47_3wj_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,109,1,47,B0_ORIGINAL,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_05__seed_109__noise_00,5KH8_47_3wj_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,109,1,47,B1_LOCAL_HARD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_05__seed_109__noise_00,5KH8_47_3wj_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,109,1,47,B2_GLOBAL_REFOLD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_05__seed_109__noise_00,5KH8_47_3wj_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,109,1,47,B0_ORIGINAL,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_05__seed_109__noise_00,5KH8_47_3wj_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,109,1,47,B1_LOCAL_HARD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_05__seed_109__noise_00,5KH8_47_3wj_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,109,1,47,B2_GLOBAL_REFOLD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_05__seed_109__noise_00,5KH8_47_3wj_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,109,1,47,B0_ORIGINAL,4,13,10,0.23529411764705882,0.2857142857142857,0.25806451612903225,4,13,10,4,0,0,13,0,0,17,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_05__seed_109__noise_00,5KH8_47_3wj_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,109,1,47,B1_LOCAL_HARD,4,12,10,0.25,0.2857142857142857,0.26666666666666666,4,13,10,4,0,1,12,0,0,16,1,0,1,0,1,1.0,0.07692307692307693,1.0,1.0,0.008602150537634412,0.008602150537634412
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_05__seed_109__noise_00,5KH8_47_3wj_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,109,1,47,B2_GLOBAL_REFOLD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,4,13,10,4,0,13,0,4,1,4,13,5,17,1,18,1.0,1.0,0.9444444444444444,13.0,0.4375876577840112,0.4375876577840112
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_05__seed_113__noise_00,5KH8_47_3wj_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,113,1,47,B0_ORIGINAL,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_05__seed_113__noise_00,5KH8_47_3wj_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,113,1,47,B1_LOCAL_HARD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_05__seed_113__noise_00,5KH8_47_3wj_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,113,1,47,B2_GLOBAL_REFOLD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_05__seed_113__noise_00,5KH8_47_3wj_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,113,1,47,B0_ORIGINAL,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_05__seed_113__noise_00,5KH8_47_3wj_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,113,1,47,B1_LOCAL_HARD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_05__seed_113__noise_00,5KH8_47_3wj_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,113,1,47,B2_GLOBAL_REFOLD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_05__seed_113__noise_00,5KH8_47_3wj_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,113,1,47,B0_ORIGINAL,4,13,10,0.23529411764705882,0.2857142857142857,0.25806451612903225,4,13,10,4,0,0,13,0,0,17,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_05__seed_113__noise_00,5KH8_47_3wj_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,113,1,47,B1_LOCAL_HARD,4,13,10,0.23529411764705882,0.2857142857142857,0.25806451612903225,4,13,10,4,0,0,13,0,0,17,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_05__seed_113__noise_00,5KH8_47_3wj_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,113,1,47,B2_GLOBAL_REFOLD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,4,13,10,4,0,13,0,4,1,4,13,5,17,1,18,1.0,1.0,0.9444444444444444,13.0,0.4375876577840112,0.4375876577840112
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_101__noise_00,5KH8_47_3wj_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,101,2,47,B0_ORIGINAL,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_101__noise_00,5KH8_47_3wj_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,101,2,47,B1_LOCAL_HARD,8,0,6,1.0,0.5714285714285714,0.7272727272727273,8,1,6,8,0,1,0,0,0,8,1,0,1,0,1,1.0,1.0,1.0,0.5,0.031620553359683834,0.015810276679841917
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_101__noise_00,5KH8_47_3wj_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,101,2,47,B2_GLOBAL_REFOLD,8,0,6,1.0,0.5714285714285714,0.7272727272727273,8,1,6,8,0,1,0,0,0,8,1,0,1,0,1,1.0,1.0,1.0,0.5,0.031620553359683834,0.015810276679841917
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_101__noise_00,5KH8_47_3wj_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,101,2,47,B0_ORIGINAL,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_101__noise_00,5KH8_47_3wj_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,101,2,47,B1_LOCAL_HARD,8,0,6,1.0,0.5714285714285714,0.7272727272727273,8,1,6,8,0,1,0,0,0,8,1,0,1,0,1,1.0,1.0,1.0,0.5,0.031620553359683834,0.015810276679841917
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_101__noise_00,5KH8_47_3wj_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,101,2,47,B2_GLOBAL_REFOLD,8,0,6,1.0,0.5714285714285714,0.7272727272727273,8,1,6,8,0,1,0,0,0,8,1,0,1,0,1,1.0,1.0,1.0,0.5,0.031620553359683834,0.015810276679841917
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_101__noise_00,5KH8_47_3wj_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,101,2,47,B0_ORIGINAL,4,13,10,0.23529411764705882,0.2857142857142857,0.25806451612903225,4,13,10,4,0,0,13,0,0,17,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_101__noise_00,5KH8_47_3wj_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,101,2,47,B1_LOCAL_HARD,4,12,10,0.25,0.2857142857142857,0.26666666666666666,4,13,10,4,0,1,12,0,0,16,1,0,1,0,1,1.0,0.07692307692307693,1.0,0.5,0.008602150537634412,0.004301075268817206
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_101__noise_00,5KH8_47_3wj_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,101,2,47,B2_GLOBAL_REFOLD,8,0,6,1.0,0.5714285714285714,0.7272727272727273,4,13,10,4,0,13,0,4,0,4,13,4,17,0,17,1.0,1.0,1.0,6.5,0.46920821114369504,0.23460410557184752
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_103__noise_00,5KH8_47_3wj_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,103,2,47,B0_ORIGINAL,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_103__noise_00,5KH8_47_3wj_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,103,2,47,B1_LOCAL_HARD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_103__noise_00,5KH8_47_3wj_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,103,2,47,B2_GLOBAL_REFOLD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_103__noise_00,5KH8_47_3wj_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,103,2,47,B0_ORIGINAL,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_103__noise_00,5KH8_47_3wj_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,103,2,47,B1_LOCAL_HARD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_103__noise_00,5KH8_47_3wj_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,103,2,47,B2_GLOBAL_REFOLD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_103__noise_00,5KH8_47_3wj_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,103,2,47,B0_ORIGINAL,4,13,10,0.23529411764705882,0.2857142857142857,0.25806451612903225,4,13,10,4,0,0,13,0,0,17,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_103__noise_00,5KH8_47_3wj_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,103,2,47,B1_LOCAL_HARD,4,12,10,0.25,0.2857142857142857,0.26666666666666666,4,13,10,4,0,1,12,0,0,16,1,0,1,0,1,1.0,0.07692307692307693,1.0,0.5,0.008602150537634412,0.004301075268817206
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_103__noise_00,5KH8_47_3wj_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,103,2,47,B2_GLOBAL_REFOLD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,4,13,10,4,0,13,0,4,1,4,13,5,17,1,18,1.0,1.0,0.9444444444444444,6.5,0.4375876577840112,0.2187938288920056
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_107__noise_00,5KH8_47_3wj_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,107,2,47,B0_ORIGINAL,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_107__noise_00,5KH8_47_3wj_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,107,2,47,B1_LOCAL_HARD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_107__noise_00,5KH8_47_3wj_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,107,2,47,B2_GLOBAL_REFOLD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_107__noise_00,5KH8_47_3wj_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,107,2,47,B0_ORIGINAL,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_107__noise_00,5KH8_47_3wj_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,107,2,47,B1_LOCAL_HARD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_107__noise_00,5KH8_47_3wj_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,107,2,47,B2_GLOBAL_REFOLD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_107__noise_00,5KH8_47_3wj_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,107,2,47,B0_ORIGINAL,4,13,10,0.23529411764705882,0.2857142857142857,0.25806451612903225,4,13,10,4,0,0,13,0,0,17,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_107__noise_00,5KH8_47_3wj_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,107,2,47,B1_LOCAL_HARD,4,12,10,0.25,0.2857142857142857,0.26666666666666666,4,13,10,4,0,1,12,0,0,16,1,0,1,0,1,1.0,0.07692307692307693,1.0,0.5,0.008602150537634412,0.004301075268817206
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_107__noise_00,5KH8_47_3wj_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,107,2,47,B2_GLOBAL_REFOLD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,4,13,10,4,0,13,0,4,1,4,13,5,17,1,18,1.0,1.0,0.9444444444444444,6.5,0.4375876577840112,0.2187938288920056
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_109__noise_00,5KH8_47_3wj_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,109,2,47,B0_ORIGINAL,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_109__noise_00,5KH8_47_3wj_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,109,2,47,B1_LOCAL_HARD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_109__noise_00,5KH8_47_3wj_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,109,2,47,B2_GLOBAL_REFOLD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_109__noise_00,5KH8_47_3wj_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,109,2,47,B0_ORIGINAL,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_109__noise_00,5KH8_47_3wj_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,109,2,47,B1_LOCAL_HARD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_109__noise_00,5KH8_47_3wj_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,109,2,47,B2_GLOBAL_REFOLD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_109__noise_00,5KH8_47_3wj_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,109,2,47,B0_ORIGINAL,4,13,10,0.23529411764705882,0.2857142857142857,0.25806451612903225,4,13,10,4,0,0,13,0,0,17,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_109__noise_00,5KH8_47_3wj_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,109,2,47,B1_LOCAL_HARD,4,13,10,0.23529411764705882,0.2857142857142857,0.25806451612903225,4,13,10,4,0,0,13,0,0,17,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_109__noise_00,5KH8_47_3wj_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,109,2,47,B2_GLOBAL_REFOLD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,4,13,10,4,0,13,0,4,1,4,13,5,17,1,18,1.0,1.0,0.9444444444444444,6.5,0.4375876577840112,0.2187938288920056
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_113__noise_00,5KH8_47_3wj_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,113,2,47,B0_ORIGINAL,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_113__noise_00,5KH8_47_3wj_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,113,2,47,B1_LOCAL_HARD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_113__noise_00,5KH8_47_3wj_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,113,2,47,B2_GLOBAL_REFOLD,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
simulated_evidence_v1__5KH8_47_3wj_nmr_A__unpaired_nucleotide_evidence__density_10__seed_113__noise_00,5KH8_47_3wj_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,113,2,47,B0_ORIGINAL,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435,8,1,6,8,0,0,1,0,0,9,0,0,0,0,0,1.0,0.0,,0.0,0.0,0.0
